date,United States,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2019-02-02,1142177.0,1707.0,18742.0,11971.0,30325.0,72648.0,15735.0,12582.0,4028.0,145985.0,37158.0,7098.0,8250.0,5666.0,40860.0,14398.0,5806.0,11088.0,16975.0,14266.0,10362.0,3764.0,28113.0,12401.0,24535.0,8209.0,3763.0,30927.0,2599.0,4406.0,4427.0,6470.0,7182.0,13455.0,79233.0,34725.0,14194.0,14266.0,44552.0,4587.0,24807.0,2343.0,24286.0,83382.0,8368.0,28963.0,2125.0,12498.0,14005.0,3350.0,2131.0
2019-02-09,1143317.0,1729.0,18789.0,12037.0,30852.0,73134.0,15764.0,12586.0,4037.0,148097.0,37265.0,7194.0,8169.0,5590.0,40826.0,14164.0,5758.0,10956.0,17016.0,14166.0,10262.0,3627.0,27645.0,12319.0,24220.0,8261.0,3752.0,30835.0,2583.0,4327.0,4400.0,6516.0,7160.0,13606.0,79547.0,34368.0,14205.0,14168.0,44263.0,4561.0,24923.0,2335.0,24208.0,85172.0,8338.0,28853.0,2108.0,12282.0,14059.0,3339.0,2110.0
2019-02-16,1145640.0,1748.0,18853.0,12089.0,31284.0,73575.0,15856.0,12617.0,4052.0,149908.0,37329.0,7271.0,8117.0,5532.0,40940.0,13963.0,5731.0,10823.0,17063.0,14108.0,10207.0,3552.0,27152.0,12235.0,23955.0,8337.0,3753.0,28555.0,2561.0,4257.0,4399.0,6585.0,7144.0,13756.0,79955.0,34082.0,14289.0,14050.0,43985.0,4538.0,25047.0,2339.0,24197.0,86084.0,8355.0,28857.0,2105.0,11943.0,14125.0,3338.0,2095.0
2019-02-23,1147799.0,1755.0,18791.0,12136.0,31610.0,73708.0,15992.0,12686.0,4075.0,151482.0,37401.0,7330.0,8063.0,5504.0,41239.0,13783.0,5707.0,10718.0,17117.0,14054.0,10174.0,3506.0,26720.0,12137.0,23721.0,8409.0,3753.0,28564.0,2536.0,4209.0,4401.0,6659.0,7114.0,13824.0,80457.0,33915.0,14405.0,13938.0,43763.0,4525.0,25186.0,2359.0,24147.0,86729.0,8379.0,28875.0,2109.0,11739.0,14188.0,3343.0,2085.0
2019-03-02,1153479.0,1762.0,18753.0,12153.0,31860.0,74073.0,16174.0,12831.0,4089.0,152821.0,16099.0,7379.0,8055.0,5484.0,41894.0,13659.0,5697.0,10659.0,17165.0,14117.0,10241.0,3481.0,26486.0,12093.0,23571.0,8484.0,3730.0,31295.0,2520.0,4144.0,4426.0,6745.0,7099.0,13893.0,81310.0,33897.0,14244.0,13856.0,43788.0,4536.0,25353.0,2380.0,24156.0,87503.0,8432.0,29012.0,2115.0,11667.0,14305.0,3359.0,2076.0
2019-03-09,1159354.0,1780.0,18664.0,11904.0,32011.0,74478.0,16391.0,12994.0,4097.0,153568.0,38784.0,7403.0,8020.0,5476.0,42545.0,13592.0,5692.0,10647.0,17211.0,14273.0,10356.0,3447.0,26303.0,12216.0,23704.0,8557.0,3724.0,31498.0,2517.0,4100.0,4450.0,6812.0,7080.0,13974.0,82216.0,33929.0,14061.0,13874.0,43832.0,4541.0,25546.0,2405.0,24192.0,88422.0,8513.0,29422.0,2128.0,11785.0,14430.0,3367.0,2080.0
2019-03-16,1163068.0,1593.0,18352.0,11860.0,32003.0,74754.0,16503.0,13182.0,4093.0,153708.0,39019.0,7405.0,8004.0,5470.0,43162.0,13503.0,5681.0,10619.0,17233.0,14464.0,10512.0,3409.0,26142.0,12362.0,23786.0,8590.0,3707.0,31459.0,2506.0,4033.0,4468.0,6841.0,7017.0,13991.0,83122.0,33902.0,13806.0,13967.0,43872.0,4571.0,25716.0,2410.0,24140.0,88710.0,8515.0,29880.0,2149.0,12067.0,14555.0,3362.0,2075.0
2019-03-23,1170761.0,1888.0,18687.0,12219.0,32050.0,75175.0,16654.0,13422.0,4107.0,153551.0,39363.0,7411.0,8063.0,5485.0,43936.0,13447.0,5698.0,10644.0,17324.0,14775.0,10743.0,3389.0,26163.0,12610.0,23949.0,8660.0,3724.0,31674.0,2513.0,4007.0,4503.0,6866.0,6998.0,14045.0,84341.0,33981.0,13522.0,14155.0,44106.0,4627.0,25924.0,2421.0,24243.0,89508.0,8587.0,30524.0,2176.0,12329.0,14760.0,3369.0,2091.0
2019-03-30,1177610.0,1953.0,18763.0,12270.0,32056.0,75562.0,16765.0,13649.0,4125.0,153154.0,38778.0,7401.0,8149.0,5530.0,44667.0,13359.0,5729.0,10683.0,17427.0,15100.0,10954.0,3379.0,25744.0,12876.0,24072.0,8714.0,3765.0,31857.0,2531.0,4040.0,4556.0,6889.0,6991.0,14117.0,85559.0,33967.0,13526.0,14274.0,44404.0,4677.0,26096.0,2440.0,24358.0,90348.0,8645.0,31083.0,2204.0,12565.0,15002.0,3385.0,2102.0
2019-04-06,1190134.0,2028.0,18924.0,12299.0,32149.0,76204.0,17027.0,13965.0,4150.0,152781.0,39202.0,7380.0,8330.0,5601.0,45870.0,13332.0,5802.0,10680.0,17570.0,15576.0,11252.0,3390.0,26475.0,13312.0,24262.0,8777.0,3845.0,32182.0,2574.0,4074.0,4635.0,6949.0,7006.0,14197.0,87232.0,34238.0,13587.0,14453.0,45101.0,4775.0,26294.0,2476.0,24411.0,91444.0,8697.0,31821.0,2234.0,12888.0,15337.0,3412.0,2116.0
2019-04-13,1204330.0,2077.0,18991.0,12363.0,32204.0,77063.0,17447.0,14344.0,4186.0,152049.0,39644.0,7385.0,8525.0,5683.0,46966.0,13388.0,5862.0,10732.0,17690.0,16114.0,11568.0,3405.0,26853.0,13765.0,24544.0,8835.0,3941.0,32477.0,2629.0,4155.0,4739.0,7022.0,7065.0,14286.0,89268.0,34613.0,13703.0,14606.0,45927.0,4882.0,26474.0,2513.0,24503.0,92576.0,8829.0,32675.0,2253.0,13198.0,15762.0,3441.0,2150.0
2019-04-20,1216585.0,2113.0,19068.0,12434.0,32204.0,77786.0,17890.0,14683.0,4219.0,151276.0,40083.0,7379.0,8727.0,5848.0,47833.0,13509.0,5915.0,10755.0,17776.0,16469.0,11829.0,3441.0,27188.0,14172.0,24779.0,8858.0,3997.0,32660.0,2692.0,4222.0,4856.0,7098.0,7115.0,14388.0,90865.0,34904.0,13868.0,14780.0,46578.0,4960.0,26695.0,2554.0,24574.0,93441.0,8907.0,33343.0,2270.0,13543.0,16203.0,3472.0,2181.0
2019-04-27,1231117.0,2155.0,19169.0,12491.0,32186.0,78830.0,18502.0,15045.0,4255.0,150445.0,40471.0,7393.0,8920.0,5946.0,48791.0,13701.0,5952.0,10806.0,17862.0,16927.0,12070.0,3488.0,27650.0,14685.0,25098.0,8876.0,4053.0,32937.0,2771.0,4286.0,4962.0,7162.0,7163.0,14519.0,92494.0,35315.0,14099.0,15105.0,47160.0,5081.0,26123.0,2610.0,24691.0,94463.0,9034.0,34175.0,2291.0,14010.0,16700.0,3503.0,2217.0
2019-05-04,1246037.0,2199.0,19260.0,8329.0,32097.0,80109.0,19104.0,15424.0,4300.0,149782.0,40932.0,7409.0,9060.0,6044.0,49297.0,13923.0,5962.0,10901.0,17959.0,17452.0,12293.0,3562.0,28269.0,15165.0,25296.0,8906.0,4106.0,33269.0,2846.0,4364.0,5104.0,7220.0,7221.0,14703.0,94061.0,35713.0,14274.0,15482.0,47614.0,5199.0,26540.0,2666.0,24969.0,95486.0,9217.0,34956.0,2318.0,14586.0,17246.0,3544.0,2247.0
2019-05-11,1257276.0,2238.0,19352.0,8246.0,31882.0,80995.0,19635.0,15726.0,4329.0,148598.0,41242.0,7388.0,9165.0,6137.0,49834.0,14106.0,5965.0,10966.0,17971.0,17891.0,12444.0,2973.0,28841.0,15679.0,25402.0,8915.0,4156.0,33570.0,2759.0,4424.0,5233.0,7253.0,7280.0,14902.0,95302.0,36044.0,14411.0,15867.0,47826.0,5297.0,26650.0,2734.0,25150.0,96356.0,9373.0,35449.0,2348.0,15220.0,17671.0,3590.0,2262.0
2019-05-18,1272865.0,2298.0,19468.0,8175.0,31678.0,82391.0,20306.0,16099.0,4350.0,147429.0,41668.0,7400.0,9264.0,6198.0,50612.0,14313.0,5978.0,11057.0,17975.0,18708.0,12662.0,3857.0,29653.0,16305.0,25601.0,8933.0,4258.0,34027.0,3017.0,4504.0,5388.0,7288.0,7363.0,15124.0,97159.0,36518.0,14484.0,16351.0,48224.0,5440.0,27634.0,2807.0,25407.0,97507.0,9595.0,36134.0,2384.0,16085.0,18167.0,3630.0,2261.0
2019-05-25,1284025.0,2353.0,19575.0,8109.0,31397.0,83217.0,19241.0,16423.0,4360.0,146137.0,42072.0,7405.0,9358.0,6346.0,51217.0,14495.0,5976.0,11120.0,17953.0,19236.0,12823.0,4007.0,30407.0,16799.0,25707.0,8958.0,4360.0,34413.0,3082.0,4558.0,5552.0,7311.0,7440.0,15332.0,98583.0,36971.0,14396.0,16781.0,48474.0,5535.0,27505.0,2768.0,25583.0,98306.0,9755.0,36514.0,2421.0,16768.0,18502.0,3667.0,2264.0
2019-06-01,1291757.0,2390.0,19683.0,11542.0,31022.0,83563.0,20399.0,16652.0,4349.0,144647.0,39561.0,7413.0,9428.0,6466.0,51732.0,14671.0,5975.0,11203.0,17903.0,19613.0,12871.0,4151.0,31133.0,17236.0,25799.0,8997.0,4443.0,34615.0,3131.0,4626.0,5693.0,7296.0,7492.0,15469.0,99815.0,37303.0,14323.0,17110.0,48597.0,5607.0,27176.0,2807.0,25723.0,98910.0,9869.0,36623.0,2455.0,17295.0,18813.0,3703.0,2261.0
2019-06-08,1302259.0,2440.0,17976.0,11542.0,30622.0,84148.0,20574.0,16897.0,4362.0,141025.0,39816.0,7421.0,9509.0,6612.0,52327.0,14831.0,5995.0,11297.0,17926.0,20135.0,12991.0,4249.0,31970.0,17664.0,26004.0,9030.0,4539.0,34871.0,3178.0,4692.0,5836.0,7272.0,7543.0,15567.0,100972.0,37727.0,14248.0,17452.0,48998.0,5674.0,27096.0,2953.0,25934.0,99732.0,9991.0,36811.0,2495.0,17870.0,19071.0,3723.0,2272.0
2019-06-15,1308492.0,2483.0,19998.0,11521.0,30122.0,84394.0,20628.0,17042.0,4356.0,139773.0,39950.0,7411.0,9582.0,6727.0,52770.0,14964.0,5995.0,11363.0,17992.0,20410.0,13006.0,4360.0,32526.0,18015.0,26189.0,9067.0,4621.0,34952.0,3217.0,4742.0,5951.0,7217.0,7585.0,15624.0,101705.0,38068.0,14209.0,17719.0,49241.0,5722.0,26944.0,2989.0,26014.0,100356.0,10083.0,36798.0,2530.0,18152.0,19231.0,3750.0,2308.0
2019-06-22,1318366.0,2522.0,18116.0,11542.0,29764.0,85155.0,21205.0,17177.0,4348.0,141434.0,40176.0,7407.0,9655.0,6860.0,53416.0,15128.0,6002.0,11482.0,18072.0,20803.0,13051.0,4485.0,33166.0,18454.0,26438.0,9130.0,4719.0,35058.0,3266.0,4808.0,6079.0,7147.0,7668.0,15722.0,102636.0,38495.0,14299.0,18018.0,49648.0,5780.0,26840.0,2902.0,26150.0,101348.0,10234.0,36948.0,2580.0,18559.0,19432.0,3779.0,2337.0
2019-06-29,1327953.0,2569.0,20091.0,11550.0,29383.0,85946.0,21785.0,17282.0,4332.0,140481.0,43345.0,7404.0,9747.0,7012.0,54100.0,15289.0,6009.0,11606.0,18149.0,21063.0,13098.0,4581.0,33837.0,18825.0,26759.0,9167.0,4832.0,35211.0,3312.0,4852.0,6185.0,7090.0,7760.0,15837.0,103291.0,39003.0,14385.0,18321.0,50023.0,5816.0,26781.0,3079.0,26436.0,102347.0,10368.0,37088.0,2626.0,18928.0,19578.0,3797.0,2380.0
2019-07-06,1325699.0,2595.0,18117.0,11513.0,28835.0,85774.0,21924.0,17228.0,4281.0,138833.0,43140.0,7401.0,9783.0,7091.0,54271.0,15328.0,5954.0,11631.0,18135.0,20779.0,12998.0,4623.0,34079.0,18837.0,26772.0,9180.0,4886.0,35061.0,3311.0,4853.0,6213.0,7017.0,7801.0,15887.0,103052.0,39115.0,14370.0,18391.0,49657.0,5773.0,26674.0,3114.0,26535.0,102734.0,10355.0,36829.0,2659.0,18764.0,19538.0,3807.0,2399.0
2019-07-13,1330169.0,2633.0,19814.0,11500.0,28441.0,86098.0,22233.0,17258.0,4247.0,137942.0,43181.0,7417.0,9872.0,7225.0,54719.0,15508.0,5961.0,11714.0,18098.0,20648.0,12976.0,4696.0,34736.0,18971.0,26933.0,9210.0,4962.0,35087.0,3319.0,4882.0,6289.0,6979.0,7860.0,15996.0,103169.0,39515.0,14433.0,18507.0,49587.0,5775.0,26688.0,3156.0,25557.0,103467.0,10405.0,36813.0,2703.0,18793.0,19630.0,3829.0,2425.0
2019-07-20,1331780.0,2665.0,19768.0,11446.0,27913.0,86208.0,22469.0,17252.0,4210.0,136903.0,43265.0,7437.0,9952.0,7327.0,55094.0,15687.0,5962.0,11779.0,18059.0,20500.0,12927.0,4755.0,35259.0,18987.0,27083.0,9210.0,5016.0,35021.0,3328.0,4881.0,6327.0,6947.0,7884.0,16029.0,102974.0,39777.0,14444.0,18623.0,49402.0,5789.0,26691.0,3189.0,25732.0,103921.0,10413.0,36700.0,2725.0,18793.0,19675.0,3827.0,2449.0
2019-07-27,1330278.0,2688.0,19649.0,11358.0,27366.0,86077.0,22588.0,17176.0,4180.0,135708.0,43347.0,7448.0,10004.0,7407.0,55398.0,15851.0,5962.0,11808.0,18002.0,20259.0,12841.0,4824.0,35617.0,19017.0,27122.0,9178.0,5051.0,34903.0,3341.0,4852.0,6350.0,6912.0,7886.0,15996.0,102501.0,39946.0,14455.0,18642.0,49085.0,5784.0,26632.0,3208.0,27164.0,104166.0,10392.0,36441.0,2753.0,18689.0,19671.0,3829.0,2473.0
2019-08-03,1336593.0,2718.0,19665.0,11315.0,27041.0,86586.0,22870.0,17170.0,4157.0,135239.0,43682.0,7463.0,10082.0,7498.0,56046.0,16139.0,5994.0,11906.0,18019.0,20347.0,12815.0,4918.0,36269.0,19337.0,27371.0,9168.0,5110.0,35011.0,3401.0,4846.0,6425.0,6907.0,7898.0,15974.0,102606.0,40397.0,14507.0,18805.0,49377.0,5845.0,26646.0,3258.0,27174.0,104664.0,10486.0,36443.0,2781.0,18977.0,19838.0,3846.0,2502.0
2019-08-10,1334372.0,2729.0,19545.0,11236.0,26576.0,86405.0,22899.0,17063.0,4128.0,134126.0,43620.0,7479.0,10083.0,7498.0,56282.0,16280.0,5987.0,11936.0,17964.0,20209.0,12720.0,4983.0,36634.0,19459.0,27391.0,9086.0,5120.0,34944.0,3442.0,4807.0,6421.0,6878.0,7873.0,15898.0,101991.0,40568.0,14501.0,18840.0,49327.0,5834.0,26927.0,3287.0,26963.0,104538.0,10500.0,36234.0,2785.0,18928.0,19794.0,3847.0,2507.0
2019-08-17,1330540.0,2741.0,19458.0,11184.0,26210.0,85916.0,22854.0,16941.0,4101.0,132977.0,43516.0,7479.0,10086.0,7481.0,56385.0,16361.0,5979.0,11946.0,17883.0,20001.0,12632.0,5038.0,36984.0,19571.0,27337.0,9012.0,5127.0,34848.0,3461.0,4781.0,6437.0,6850.0,7838.0,15822.0,101357.0,40725.0,14515.0,18794.0,49176.0,5806.0,27201.0,3314.0,26740.0,104125.0,10495.0,35954.0,2787.0,18728.0,19772.0,3857.0,2508.0
2019-08-24,1326581.0,2731.0,19372.0,11156.0,25913.0,85380.0,22817.0,16821.0,4075.0,131939.0,43419.0,7486.0,10106.0,7440.0,56413.0,16426.0,5957.0,11955.0,17817.0,19864.0,12571.0,5155.0,37323.0,19628.0,27310.0,8945.0,5129.0,34792.0,3482.0,4790.0,6441.0,6812.0,7813.0,15788.0,100740.0,40806.0,14489.0,18766.0,49018.0,5800.0,27357.0,3340.0,26459.0,103493.0,10521.0,35754.0,2784.0,18548.0,19737.0,3861.0,2508.0
2019-08-31,1321622.0,2715.0,19335.0,11142.0,25691.0,84707.0,22759.0,16694.0,4064.0,130847.0,43276.0,7490.0,10146.0,7417.0,56371.0,16469.0,5936.0,11974.0,17762.0,19655.0,12514.0,5261.0,37548.0,19602.0,27270.0,8871.0,5120.0,34755.0,3472.0,4820.0,6436.0,6772.0,7811.0,15834.0,99804.0,40818.0,14467.0,18687.0,48670.0,5784.0,27554.0,3350.0,26424.0,102851.0,10509.0,35493.0,2782.0,18252.0,19712.0,3862.0,2509.0
2019-09-07,1317402.0,2686.0,19369.0,11118.0,25525.0,84212.0,22690.0,16615.0,4040.0,130058.0,43158.0,7468.0,10212.0,7391.0,56363.0,16571.0,5928.0,11998.0,17735.0,19713.0,12523.0,5332.0,37678.0,19582.0,27238.0,8837.0,5103.0,34616.0,3474.0,4871.0,6422.0,6729.0,7782.0,15832.0,99302.0,40806.0,14371.0,18580.0,48462.0,5788.0,27233.0,3365.0,26426.0,102104.0,10480.0,35315.0,2785.0,18055.0,19683.0,3861.0,2505.0
2019-09-14,1315774.0,2656.0,16488.0,11223.0,25418.0,84144.0,22713.0,16571.0,4028.0,127008.0,43082.0,7432.0,10286.0,7355.0,56420.0,16631.0,5899.0,12038.0,17749.0,19999.0,12548.0,5392.0,37768.0,19591.0,27236.0,8785.0,5055.0,34551.0,3475.0,4915.0,6382.0,6715.0,7761.0,15800.0,99147.0,40805.0,14210.0,18458.0,48399.0,5809.0,27004.0,3364.0,26437.0,101320.0,10417.0,35298.0,2783.0,17968.0,19613.0,3863.0,2499.0
2019-09-21,1314964.0,2628.0,16481.0,11269.0,25386.0,84145.0,22692.0,16569.0,4023.0,127502.0,43011.0,7401.0,10361.0,7340.0,56443.0,16695.0,5877.0,12048.0,17785.0,20288.0,12591.0,5366.0,37826.0,19615.0,27226.0,8733.0,4993.0,34502.0,3474.0,4949.0,6345.0,6709.0,7728.0,15742.0,99209.0,40809.0,14047.0,18276.0,48378.0,5835.0,26947.0,3353.0,26457.0,100569.0,10391.0,35282.0,2771.0,17856.0,19554.0,3877.0,2492.0
2019-09-28,1314960.0,2595.0,16486.0,11387.0,25382.0,84185.0,22660.0,16595.0,4008.0,128513.0,42941.0,7373.0,10437.0,7327.0,56392.0,16732.0,5842.0,12068.0,17846.0,20681.0,12649.0,5342.0,37903.0,19691.0,27240.0,8687.0,4916.0,34483.0,3479.0,4970.0,6305.0,6706.0,7685.0,15638.0,99625.0,40812.0,13882.0,18082.0,48457.0,5872.0,26859.0,3347.0,26485.0,99754.0,10364.0,35341.0,2754.0,17753.0,19495.0,3882.0,2479.0
2019-10-05,1313878.0,2563.0,19418.0,11476.0,25486.0,83982.0,22566.0,16568.0,4011.0,122939.0,42961.0,7348.0,10469.0,7313.0,56205.0,16707.0,5783.0,12090.0,12925.0,20893.0,12664.0,5304.0,37823.0,19710.0,27253.0,8631.0,4834.0,34589.0,3463.0,4959.0,6252.0,6681.0,7662.0,15542.0,99692.0,40772.0,13775.0,17837.0,48441.0,5895.0,26919.0,3328.0,26506.0,99105.0,10347.0,35308.0,2732.0,17508.0,19392.0,3880.0,2478.0
2019-10-12,1307062.0,2518.0,19207.0,11410.0,25590.0,83327.0,22293.0,16468.0,3999.0,133350.0,42929.0,7327.0,10464.0,7297.0,55805.0,16713.0,5733.0,12076.0,17532.0,20848.0,12626.0,5246.0,37649.0,19660.0,27211.0,8573.0,4752.0,34597.0,3444.0,4957.0,6195.0,6632.0,7640.0,15436.0,99277.0,40644.0,13681.0,17514.0,48300.0,5881.0,26854.0,3302.0,26467.0,98487.0,10333.0,35096.0,2707.0,17103.0,19279.0,3867.0,2467.0
2019-10-19,1299010.0,2481.0,18925.0,11331.0,25760.0,82462.0,21947.0,16330.0,3977.0,132867.0,42834.0,7303.0,10448.0,7260.0,55317.0,16706.0,5689.0,12088.0,17283.0,20756.0,12572.0,5178.0,37394.0,19529.0,27176.0,8524.0,4668.0,34523.0,3414.0,4954.0,6120.0,6584.0,7637.0,15317.0,98623.0,40546.0,13619.0,17168.0,48150.0,5856.0,26763.0,3270.0,26424.0,98050.0,10268.0,34922.0,2674.0,16697.0,19133.0,3846.0,2438.0
2019-10-26,1288778.0,2430.0,18808.0,11380.0,25902.0,81443.0,21535.0,16161.0,3940.0,132119.0,42749.0,7286.0,10395.0,7193.0,54819.0,16694.0,5666.0,12080.0,16998.0,20570.0,12488.0,5112.0,37028.0,19169.0,27128.0,8470.0,4585.0,34343.0,3378.0,4935.0,6013.0,6522.0,7605.0,15163.0,97802.0,40387.0,13588.0,16787.0,47851.0,5808.0,26650.0,3240.0,26370.0,97607.0,10179.0,34646.0,2629.0,16257.0,18915.0,3819.0,2415.0
2019-11-02,1276283.0,2375.0,18673.0,11292.0,25959.0,80223.0,20972.0,15962.0,3895.0,131006.0,42571.0,7288.0,10321.0,7110.0,54278.0,16645.0,5647.0,12038.0,16864.0,20212.0,12372.0,5030.0,36620.0,18725.0,27031.0,8426.0,4496.0,34055.0,3345.0,4897.0,5909.0,6474.0,7546.0,14986.0,96763.0,40151.0,13543.0,16404.0,47457.0,5727.0,26558.0,3201.0,26297.0,97075.0,10040.0,34293.0,2583.0,15757.0,18695.0,3794.0,2374.0
